id	name	valenceClass	arousalClass
5811	ACCEDE05811	0	-1
5812	ACCEDE05812	-1	-1
5813	ACCEDE05813	0	-1
5814	ACCEDE05814	0	1
5815	ACCEDE05815	0	-1
5816	ACCEDE05816	0	-1
5817	ACCEDE05817	1	0
5818	ACCEDE05818	1	1
5819	ACCEDE05819	1	-1
5820	ACCEDE05820	1	-1
5821	ACCEDE05821	0	-1
5822	ACCEDE05822	1	-1
5823	ACCEDE05823	1	-1
5824	ACCEDE05824	0	-1
5825	ACCEDE05825	0	-1
5826	ACCEDE05826	0	-1
5827	ACCEDE05827	0	-1
5828	ACCEDE05828	-1	-1
5829	ACCEDE05829	-1	-1
5830	ACCEDE05830	0	-1
5831	ACCEDE05831	-1	-1
5832	ACCEDE05832	1	-1
5833	ACCEDE05833	0	-1
5834	ACCEDE05834	-1	0
5835	ACCEDE05835	-1	-1
5836	ACCEDE05836	-1	-1
5837	ACCEDE05837	-1	-1
5838	ACCEDE05838	0	-1
5839	ACCEDE05839	-1	0
5840	ACCEDE05840	0	-1
5841	ACCEDE05841	0	-1
5842	ACCEDE05842	-1	-1
5843	ACCEDE05843	0	-1
5844	ACCEDE05844	-1	0
5845	ACCEDE05845	-1	-1
5846	ACCEDE05846	-1	-1
5847	ACCEDE05847	0	-1
5848	ACCEDE05848	1	-1
5849	ACCEDE05849	-1	-1
5850	ACCEDE05850	1	1
5851	ACCEDE05851	-1	-1
5852	ACCEDE05852	-1	0
5853	ACCEDE05853	0	-1
5854	ACCEDE05854	-1	-1
5855	ACCEDE05855	-1	-1
5856	ACCEDE05856	-1	1
5857	ACCEDE05857	-1	-1
5858	ACCEDE05858	-1	-1
5859	ACCEDE05859	-1	-1
5860	ACCEDE05860	1	-1
5861	ACCEDE05861	1	-1
5862	ACCEDE05862	-1	-1
5863	ACCEDE05863	0	1
5864	ACCEDE05864	1	-1
5865	ACCEDE05865	-1	-1
5866	ACCEDE05866	0	-1
5867	ACCEDE05867	0	-1
5868	ACCEDE05868	-1	-1
5869	ACCEDE05869	-1	1
5870	ACCEDE05870	-1	-1
5871	ACCEDE05871	-1	-1
5872	ACCEDE05872	0	-1
5873	ACCEDE05873	-1	-1
5874	ACCEDE05874	0	-1
5875	ACCEDE05875	-1	0
5876	ACCEDE05876	1	-1
5877	ACCEDE05877	0	-1
5878	ACCEDE05878	-1	-1
5879	ACCEDE05879	-1	-1
5880	ACCEDE05880	-1	0
5881	ACCEDE05881	-1	-1
5882	ACCEDE05882	0	-1
5883	ACCEDE05883	-1	1
5884	ACCEDE05884	-1	0
5885	ACCEDE05885	-1	-1
5886	ACCEDE05886	-1	1
5887	ACCEDE05887	0	-1
5888	ACCEDE05888	-1	1
5889	ACCEDE05889	1	-1
5890	ACCEDE05890	0	-1
5891	ACCEDE05891	0	-1
5892	ACCEDE05892	-1	-1
5893	ACCEDE05893	1	-1
5894	ACCEDE05894	0	-1
5895	ACCEDE05895	0	-1
5896	ACCEDE05896	-1	-1
5897	ACCEDE05897	-1	0
5898	ACCEDE05898	1	-1
5899	ACCEDE05899	0	-1
5900	ACCEDE05900	-1	-1
5901	ACCEDE05901	0	-1
5902	ACCEDE05902	-1	-1
5903	ACCEDE05903	0	1
5904	ACCEDE05904	0	-1
5905	ACCEDE05905	-1	1
5906	ACCEDE05906	0	-1
5907	ACCEDE05907	-1	0
5908	ACCEDE05908	-1	-1
5909	ACCEDE05909	-1	0
5910	ACCEDE05910	0	-1
5911	ACCEDE05911	-1	-1
5912	ACCEDE05912	0	-1
5913	ACCEDE05913	1	-1
5914	ACCEDE05914	1	-1
5915	ACCEDE05915	-1	-1
5916	ACCEDE05916	0	0
5917	ACCEDE05917	0	0
5918	ACCEDE05918	0	-1
5919	ACCEDE05919	0	0
5920	ACCEDE05920	-1	-1
5921	ACCEDE05921	0	0
5922	ACCEDE05922	-1	-1
5923	ACCEDE05923	0	-1
5924	ACCEDE05924	0	0
5925	ACCEDE05925	1	-1
5926	ACCEDE05926	0	-1
5927	ACCEDE05927	-1	0
5928	ACCEDE05928	-1	-1
5929	ACCEDE05929	0	-1
5930	ACCEDE05930	1	0
5931	ACCEDE05931	0	-1
5932	ACCEDE05932	0	-1
5933	ACCEDE05933	1	1
5934	ACCEDE05934	1	-1
5935	ACCEDE05935	0	0
5936	ACCEDE05936	-1	-1
5937	ACCEDE05937	0	-1
5938	ACCEDE05938	0	-1
5939	ACCEDE05939	0	1
5940	ACCEDE05940	0	-1
5941	ACCEDE05941	0	1
5942	ACCEDE05942	0	-1
5943	ACCEDE05943	0	-1
5944	ACCEDE05944	1	-1
5945	ACCEDE05945	0	-1
5946	ACCEDE05946	0	-1
5947	ACCEDE05947	-1	0
5948	ACCEDE05948	-1	-1
5949	ACCEDE05949	0	-1
5950	ACCEDE05950	0	-1
5951	ACCEDE05951	0	-1
5952	ACCEDE05952	1	-1
5953	ACCEDE05953	0	-1
5954	ACCEDE05954	1	-1
5955	ACCEDE05955	0	-1
5956	ACCEDE05956	0	-1
5957	ACCEDE05957	0	0
5958	ACCEDE05958	0	-1
5959	ACCEDE05959	0	1
5960	ACCEDE05960	-1	1
5961	ACCEDE05961	-1	-1
5962	ACCEDE05962	-1	-1
5963	ACCEDE05963	-1	0
5964	ACCEDE05964	0	-1
5965	ACCEDE05965	-1	-1
5966	ACCEDE05966	-1	-1
5967	ACCEDE05967	-1	-1
5968	ACCEDE05968	1	1
5969	ACCEDE05969	0	-1
5970	ACCEDE05970	0	-1
5971	ACCEDE05971	0	0
5972	ACCEDE05972	0	-1
5973	ACCEDE05973	1	-1
5974	ACCEDE05974	0	-1
5975	ACCEDE05975	-1	0
5976	ACCEDE05976	-1	-1
5977	ACCEDE05977	0	-1
5978	ACCEDE05978	0	-1
5979	ACCEDE05979	-1	0
5980	ACCEDE05980	-1	-1
5981	ACCEDE05981	0	1
5982	ACCEDE05982	0	0
5983	ACCEDE05983	1	-1
5984	ACCEDE05984	1	1
5985	ACCEDE05985	0	-1
5986	ACCEDE05986	-1	-1
5987	ACCEDE05987	1	-1
5988	ACCEDE05988	1	-1
5989	ACCEDE05989	0	-1
5990	ACCEDE05990	1	-1
5991	ACCEDE05991	0	-1
5992	ACCEDE05992	0	-1
5993	ACCEDE05993	0	-1
5994	ACCEDE05994	0	-1
5995	ACCEDE05995	0	-1
5996	ACCEDE05996	-1	-1
5997	ACCEDE05997	1	0
5998	ACCEDE05998	-1	-1
5999	ACCEDE05999	1	-1
6000	ACCEDE06000	-1	-1
6001	ACCEDE06001	1	-1
6002	ACCEDE06002	1	-1
6003	ACCEDE06003	0	-1
6004	ACCEDE06004	0	-1
6005	ACCEDE06005	0	-1
6006	ACCEDE06006	0	-1
6007	ACCEDE06007	1	-1
6008	ACCEDE06008	1	-1
6009	ACCEDE06009	-1	-1
6010	ACCEDE06010	0	-1
6011	ACCEDE06011	-1	1
6012	ACCEDE06012	-1	-1
6013	ACCEDE06013	-1	-1
6014	ACCEDE06014	0	-1
6015	ACCEDE06015	-1	0
6016	ACCEDE06016	0	-1
6017	ACCEDE06017	0	-1
6018	ACCEDE06018	-1	0
6019	ACCEDE06019	-1	-1
6020	ACCEDE06020	-1	1
6021	ACCEDE06021	-1	-1
6022	ACCEDE06022	1	1
6023	ACCEDE06023	-1	-1
6024	ACCEDE06024	-1	-1
6025	ACCEDE06025	-1	-1
6026	ACCEDE06026	-1	0
6027	ACCEDE06027	-1	-1
6028	ACCEDE06028	-1	-1
6029	ACCEDE06029	-1	-1
6030	ACCEDE06030	-1	-1
6031	ACCEDE06031	-1	1
6032	ACCEDE06032	0	1
6033	ACCEDE06033	-1	1
6034	ACCEDE06034	0	-1
6035	ACCEDE06035	-1	-1
6036	ACCEDE06036	-1	-1
6037	ACCEDE06037	-1	1
6038	ACCEDE06038	-1	1
6039	ACCEDE06039	-1	1
6040	ACCEDE06040	-1	0
6041	ACCEDE06041	1	1
6042	ACCEDE06042	-1	1
6043	ACCEDE06043	-1	-1
6044	ACCEDE06044	0	1
6045	ACCEDE06045	-1	1
6046	ACCEDE06046	1	-1
6047	ACCEDE06047	0	-1
6048	ACCEDE06048	-1	-1
6049	ACCEDE06049	0	-1
6050	ACCEDE06050	-1	0
6051	ACCEDE06051	-1	-1
6052	ACCEDE06052	0	-1
6053	ACCEDE06053	0	-1
6054	ACCEDE06054	-1	-1
6055	ACCEDE06055	0	-1
6056	ACCEDE06056	-1	-1
6057	ACCEDE06057	-1	-1
6058	ACCEDE06058	-1	0
6059	ACCEDE06059	-1	0
6060	ACCEDE06060	-1	-1
6061	ACCEDE06061	0	-1
6062	ACCEDE06062	1	-1
6063	ACCEDE06063	1	0
6064	ACCEDE06064	-1	-1
6065	ACCEDE06065	0	0
6066	ACCEDE06066	-1	-1
6067	ACCEDE06067	0	-1
6068	ACCEDE06068	-1	-1
6069	ACCEDE06069	-1	-1
6070	ACCEDE06070	-1	-1
6071	ACCEDE06071	0	-1
6072	ACCEDE06072	0	-1
6073	ACCEDE06073	-1	1
6074	ACCEDE06074	-1	1
6075	ACCEDE06075	1	1
6076	ACCEDE06076	-1	-1
6077	ACCEDE06077	-1	-1
6078	ACCEDE06078	-1	-1
6079	ACCEDE06079	0	1
6080	ACCEDE06080	0	-1
6081	ACCEDE06081	-1	1
6082	ACCEDE06082	1	-1
6083	ACCEDE06083	0	-1
6084	ACCEDE06084	0	-1
6085	ACCEDE06085	0	-1
6086	ACCEDE06086	-1	-1
6087	ACCEDE06087	0	-1
6088	ACCEDE06088	0	-1
6089	ACCEDE06089	-1	1
6090	ACCEDE06090	-1	-1
6091	ACCEDE06091	-1	1
6092	ACCEDE06092	0	1
6093	ACCEDE06093	-1	1
6094	ACCEDE06094	0	1
6095	ACCEDE06095	0	0
6096	ACCEDE06096	-1	-1
6097	ACCEDE06097	1	-1
6098	ACCEDE06098	-1	-1
6099	ACCEDE06099	-1	-1
6100	ACCEDE06100	-1	1
6101	ACCEDE06101	-1	-1
6102	ACCEDE06102	0	1
6103	ACCEDE06103	-1	-1
6104	ACCEDE06104	-1	-1
6105	ACCEDE06105	0	-1
6106	ACCEDE06106	1	-1
6107	ACCEDE06107	1	-1
6108	ACCEDE06108	0	-1
6109	ACCEDE06109	-1	1
6110	ACCEDE06110	0	1
6111	ACCEDE06111	1	0
6112	ACCEDE06112	0	0
6113	ACCEDE06113	-1	1
6114	ACCEDE06114	-1	1
6115	ACCEDE06115	0	-1
6116	ACCEDE06116	0	-1
6117	ACCEDE06117	0	-1
6118	ACCEDE06118	0	-1
6119	ACCEDE06119	-1	0
6120	ACCEDE06120	1	-1
6121	ACCEDE06121	0	-1
6122	ACCEDE06122	1	-1
6123	ACCEDE06123	-1	-1
6124	ACCEDE06124	-1	-1
6125	ACCEDE06125	0	-1
6126	ACCEDE06126	0	0
6127	ACCEDE06127	1	1
6128	ACCEDE06128	-1	-1
6129	ACCEDE06129	0	-1
6130	ACCEDE06130	-1	0
6131	ACCEDE06131	1	-1
6132	ACCEDE06132	0	-1
6133	ACCEDE06133	-1	-1
6134	ACCEDE06134	-1	-1
6135	ACCEDE06135	-1	0
6136	ACCEDE06136	-1	-1
6137	ACCEDE06137	-1	-1
6138	ACCEDE06138	0	-1
6139	ACCEDE06139	0	1
6140	ACCEDE06140	-1	0
6141	ACCEDE06141	-1	-1
6142	ACCEDE06142	0	-1
6143	ACCEDE06143	0	-1
6144	ACCEDE06144	-1	1
6145	ACCEDE06145	-1	1
6146	ACCEDE06146	-1	-1
6147	ACCEDE06147	-1	1
6148	ACCEDE06148	1	1
6149	ACCEDE06149	-1	-1
6150	ACCEDE06150	-1	0
6151	ACCEDE06151	-1	1
6152	ACCEDE06152	-1	-1
6153	ACCEDE06153	-1	1
6154	ACCEDE06154	0	-1
6155	ACCEDE06155	0	-1
6156	ACCEDE06156	-1	1
6157	ACCEDE06157	0	1
6158	ACCEDE06158	-1	-1
6159	ACCEDE06159	-1	-1
6160	ACCEDE06160	-1	-1
6161	ACCEDE06161	-1	1
6162	ACCEDE06162	-1	-1
6163	ACCEDE06163	-1	0
6164	ACCEDE06164	-1	-1
6165	ACCEDE06165	-1	1
6166	ACCEDE06166	1	-1
6167	ACCEDE06167	0	-1
6168	ACCEDE06168	-1	1
6169	ACCEDE06169	-1	1
6170	ACCEDE06170	-1	-1
6171	ACCEDE06171	0	0
6172	ACCEDE06172	-1	1
6173	ACCEDE06173	-1	-1
6174	ACCEDE06174	-1	-1
6175	ACCEDE06175	-1	-1
6176	ACCEDE06176	-1	-1
6177	ACCEDE06177	1	-1
6178	ACCEDE06178	-1	-1
6179	ACCEDE06179	-1	0
6180	ACCEDE06180	1	-1
6181	ACCEDE06181	-1	-1
6182	ACCEDE06182	-1	-1
6183	ACCEDE06183	1	-1
6184	ACCEDE06184	0	-1
6185	ACCEDE06185	0	-1
6186	ACCEDE06186	0	-1
6187	ACCEDE06187	0	0
6188	ACCEDE06188	-1	-1
6189	ACCEDE06189	0	-1
6190	ACCEDE06190	0	0
6191	ACCEDE06191	0	0
6192	ACCEDE06192	0	-1
6193	ACCEDE06193	-1	-1
6194	ACCEDE06194	0	1
6195	ACCEDE06195	0	-1
6196	ACCEDE06196	0	-1
6197	ACCEDE06197	-1	-1
6198	ACCEDE06198	0	-1
6199	ACCEDE06199	0	-1
6200	ACCEDE06200	0	1
6201	ACCEDE06201	-1	-1
6202	ACCEDE06202	0	-1
6203	ACCEDE06203	-1	1
6204	ACCEDE06204	-1	-1
6205	ACCEDE06205	-1	1
6206	ACCEDE06206	0	-1
6207	ACCEDE06207	-1	-1
6208	ACCEDE06208	-1	-1
6209	ACCEDE06209	0	-1
6210	ACCEDE06210	0	-1
6211	ACCEDE06211	0	-1
6212	ACCEDE06212	-1	1
6213	ACCEDE06213	1	-1
6214	ACCEDE06214	0	-1
6215	ACCEDE06215	0	-1
6216	ACCEDE06216	-1	1
6217	ACCEDE06217	0	-1
6218	ACCEDE06218	1	-1
6219	ACCEDE06219	-1	-1
6220	ACCEDE06220	0	-1
6221	ACCEDE06221	-1	-1
6222	ACCEDE06222	1	-1
6223	ACCEDE06223	-1	-1
6224	ACCEDE06224	0	-1
6225	ACCEDE06225	0	-1
6226	ACCEDE06226	0	-1
6227	ACCEDE06227	-1	-1
6228	ACCEDE06228	-1	-1
6229	ACCEDE06229	1	-1
6230	ACCEDE06230	-1	0
6231	ACCEDE06231	1	-1
6232	ACCEDE06232	0	0
6233	ACCEDE06233	0	-1
6234	ACCEDE06234	-1	-1
6235	ACCEDE06235	0	0
6236	ACCEDE06236	-1	-1
6237	ACCEDE06237	0	-1
6238	ACCEDE06238	0	-1
6239	ACCEDE06239	0	-1
6240	ACCEDE06240	0	-1
6241	ACCEDE06241	0	-1
6242	ACCEDE06242	0	-1
6243	ACCEDE06243	-1	0
6244	ACCEDE06244	0	-1
6245	ACCEDE06245	-1	0
6246	ACCEDE06246	-1	-1
6247	ACCEDE06247	-1	-1
6248	ACCEDE06248	1	-1
6249	ACCEDE06249	-1	-1
6250	ACCEDE06250	-1	1
6251	ACCEDE06251	0	0
6252	ACCEDE06252	0	0
6253	ACCEDE06253	0	1
6254	ACCEDE06254	0	-1
6255	ACCEDE06255	-1	-1
6256	ACCEDE06256	-1	-1
6257	ACCEDE06257	0	-1
6258	ACCEDE06258	0	1
6259	ACCEDE06259	1	-1
6260	ACCEDE06260	0	-1
6261	ACCEDE06261	1	-1
6262	ACCEDE06262	1	-1
6263	ACCEDE06263	1	-1
6264	ACCEDE06264	-1	-1
6265	ACCEDE06265	-1	-1
6266	ACCEDE06266	-1	-1
6267	ACCEDE06267	0	1
6268	ACCEDE06268	-1	-1
6269	ACCEDE06269	0	-1
6270	ACCEDE06270	0	-1
6271	ACCEDE06271	0	-1
6272	ACCEDE06272	0	-1
6273	ACCEDE06273	-1	-1
6274	ACCEDE06274	1	0
6275	ACCEDE06275	-1	-1
6276	ACCEDE06276	-1	-1
6277	ACCEDE06277	-1	-1
6278	ACCEDE06278	-1	1
6279	ACCEDE06279	-1	1
6280	ACCEDE06280	-1	1
6281	ACCEDE06281	-1	1
6282	ACCEDE06282	0	1
6283	ACCEDE06283	-1	-1
6284	ACCEDE06284	-1	1
6285	ACCEDE06285	-1	1
6286	ACCEDE06286	0	-1
6287	ACCEDE06287	1	0
6288	ACCEDE06288	-1	0
6289	ACCEDE06289	1	-1
6290	ACCEDE06290	-1	1
6291	ACCEDE06291	-1	-1
6292	ACCEDE06292	0	-1
6293	ACCEDE06293	0	1
6294	ACCEDE06294	-1	-1
6295	ACCEDE06295	0	1
6296	ACCEDE06296	0	1
6297	ACCEDE06297	-1	1
6298	ACCEDE06298	-1	-1
6299	ACCEDE06299	0	1
6300	ACCEDE06300	0	1
6301	ACCEDE06301	-1	1
6302	ACCEDE06302	0	-1
6303	ACCEDE06303	-1	1
6304	ACCEDE06304	-1	0
6305	ACCEDE06305	-1	-1
6306	ACCEDE06306	-1	-1
6307	ACCEDE06307	-1	-1
6308	ACCEDE06308	-1	-1
6309	ACCEDE06309	-1	-1
6310	ACCEDE06310	0	-1
6311	ACCEDE06311	-1	0
6312	ACCEDE06312	-1	1
6313	ACCEDE06313	-1	1
6314	ACCEDE06314	0	-1
6315	ACCEDE06315	-1	1
6316	ACCEDE06316	-1	-1
6317	ACCEDE06317	-1	1
6318	ACCEDE06318	1	-1
6319	ACCEDE06319	0	-1
6320	ACCEDE06320	-1	0
6321	ACCEDE06321	1	-1
6322	ACCEDE06322	1	0
6323	ACCEDE06323	0	-1
6324	ACCEDE06324	-1	1
6325	ACCEDE06325	-1	-1
6326	ACCEDE06326	-1	-1
6327	ACCEDE06327	0	-1
6328	ACCEDE06328	-1	1
6329	ACCEDE06329	0	0
6330	ACCEDE06330	-1	-1
6331	ACCEDE06331	0	-1
6332	ACCEDE06332	-1	-1
6333	ACCEDE06333	-1	1
6334	ACCEDE06334	-1	0
6335	ACCEDE06335	-1	-1
6336	ACCEDE06336	0	-1
6337	ACCEDE06337	0	-1
6338	ACCEDE06338	-1	0
6339	ACCEDE06339	-1	0
6340	ACCEDE06340	-1	-1
6341	ACCEDE06341	0	0
6342	ACCEDE06342	0	0
6343	ACCEDE06343	-1	0
6344	ACCEDE06344	0	-1
6345	ACCEDE06345	0	-1
6346	ACCEDE06346	-1	-1
6347	ACCEDE06347	0	-1
6348	ACCEDE06348	0	-1
6349	ACCEDE06349	-1	0
6350	ACCEDE06350	-1	0
6351	ACCEDE06351	-1	1
6352	ACCEDE06352	-1	1
6353	ACCEDE06353	-1	-1
6354	ACCEDE06354	-1	-1
6355	ACCEDE06355	0	0
6356	ACCEDE06356	-1	-1
6357	ACCEDE06357	-1	-1
6358	ACCEDE06358	-1	-1
6359	ACCEDE06359	-1	-1
6360	ACCEDE06360	-1	0
6361	ACCEDE06361	-1	-1
6362	ACCEDE06362	0	-1
6363	ACCEDE06363	0	-1
6364	ACCEDE06364	-1	-1
6365	ACCEDE06365	0	1
6366	ACCEDE06366	0	-1
6367	ACCEDE06367	0	-1
6368	ACCEDE06368	0	-1
6369	ACCEDE06369	0	-1
6370	ACCEDE06370	-1	-1
6371	ACCEDE06371	0	-1
6372	ACCEDE06372	0	-1
6373	ACCEDE06373	-1	1
6374	ACCEDE06374	0	0
6375	ACCEDE06375	1	-1
6376	ACCEDE06376	-1	-1
6377	ACCEDE06377	0	-1
6378	ACCEDE06378	1	-1
6379	ACCEDE06379	0	-1
6380	ACCEDE06380	-1	0
6381	ACCEDE06381	1	-1
6382	ACCEDE06382	1	-1
6383	ACCEDE06383	1	-1
6384	ACCEDE06384	0	-1
6385	ACCEDE06385	1	-1
6386	ACCEDE06386	1	1
6387	ACCEDE06387	-1	1
6388	ACCEDE06388	1	-1
6389	ACCEDE06389	1	-1
6390	ACCEDE06390	1	-1
6391	ACCEDE06391	1	-1
6392	ACCEDE06392	1	-1
6393	ACCEDE06393	1	-1
6394	ACCEDE06394	-1	-1
6395	ACCEDE06395	0	-1
6396	ACCEDE06396	1	-1
6397	ACCEDE06397	-1	1
6398	ACCEDE06398	-1	-1
6399	ACCEDE06399	0	-1
6400	ACCEDE06400	0	-1
6401	ACCEDE06401	-1	1
6402	ACCEDE06402	1	-1
6403	ACCEDE06403	0	-1
6404	ACCEDE06404	0	-1
6405	ACCEDE06405	1	-1
6406	ACCEDE06406	1	0
6407	ACCEDE06407	-1	-1
6408	ACCEDE06408	0	-1
6409	ACCEDE06409	0	-1
6410	ACCEDE06410	-1	1
6411	ACCEDE06411	1	-1
6412	ACCEDE06412	1	-1
6413	ACCEDE06413	-1	1
6414	ACCEDE06414	-1	-1
6415	ACCEDE06415	-1	-1
6416	ACCEDE06416	0	-1
6417	ACCEDE06417	-1	-1
6418	ACCEDE06418	0	0
6419	ACCEDE06419	0	-1
6420	ACCEDE06420	-1	-1
6421	ACCEDE06421	0	-1
6422	ACCEDE06422	1	-1
6423	ACCEDE06423	1	-1
6424	ACCEDE06424	1	-1
6425	ACCEDE06425	-1	-1
6426	ACCEDE06426	0	-1
6427	ACCEDE06427	1	-1
6428	ACCEDE06428	-1	-1
6429	ACCEDE06429	0	-1
6430	ACCEDE06430	0	-1
6431	ACCEDE06431	0	1
6432	ACCEDE06432	1	-1
6433	ACCEDE06433	-1	-1
6434	ACCEDE06434	0	-1
6435	ACCEDE06435	-1	-1
6436	ACCEDE06436	-1	-1
6437	ACCEDE06437	-1	0
6438	ACCEDE06438	-1	0
6439	ACCEDE06439	0	0
6440	ACCEDE06440	1	-1
6441	ACCEDE06441	-1	1
6442	ACCEDE06442	-1	-1
6443	ACCEDE06443	-1	-1
6444	ACCEDE06444	1	-1
6445	ACCEDE06445	0	1
6446	ACCEDE06446	-1	-1
6447	ACCEDE06447	0	0
6448	ACCEDE06448	-1	-1
6449	ACCEDE06449	1	-1
6450	ACCEDE06450	0	-1
6451	ACCEDE06451	-1	-1
6452	ACCEDE06452	0	-1
6453	ACCEDE06453	0	-1
6454	ACCEDE06454	0	-1
6455	ACCEDE06455	0	-1
6456	ACCEDE06456	-1	-1
6457	ACCEDE06457	-1	-1
6458	ACCEDE06458	1	-1
6459	ACCEDE06459	0	-1
6460	ACCEDE06460	-1	-1
6461	ACCEDE06461	0	-1
6462	ACCEDE06462	1	1
6463	ACCEDE06463	-1	-1
6464	ACCEDE06464	0	-1
6465	ACCEDE06465	-1	-1
6466	ACCEDE06466	0	-1
6467	ACCEDE06467	0	-1
6468	ACCEDE06468	0	1
6469	ACCEDE06469	-1	-1
6470	ACCEDE06470	-1	1
6471	ACCEDE06471	1	-1
6472	ACCEDE06472	-1	-1
6473	ACCEDE06473	-1	-1
6474	ACCEDE06474	0	-1
6475	ACCEDE06475	-1	-1
6476	ACCEDE06476	-1	-1
6477	ACCEDE06477	0	-1
6478	ACCEDE06478	0	1
6479	ACCEDE06479	1	-1
6480	ACCEDE06480	0	-1
6481	ACCEDE06481	0	-1
6482	ACCEDE06482	1	-1
6483	ACCEDE06483	0	-1
6484	ACCEDE06484	0	1
6485	ACCEDE06485	0	0
6486	ACCEDE06486	0	1
6487	ACCEDE06487	0	0
6488	ACCEDE06488	0	0
6489	ACCEDE06489	1	-1
6490	ACCEDE06490	0	1
6491	ACCEDE06491	1	1
6492	ACCEDE06492	-1	-1
6493	ACCEDE06493	-1	-1
6494	ACCEDE06494	-1	-1
6495	ACCEDE06495	0	1
6496	ACCEDE06496	-1	-1
6497	ACCEDE06497	-1	-1
6498	ACCEDE06498	0	-1
6499	ACCEDE06499	1	-1
6500	ACCEDE06500	0	-1
6501	ACCEDE06501	0	-1
6502	ACCEDE06502	0	-1
6503	ACCEDE06503	-1	0
6504	ACCEDE06504	0	0
6505	ACCEDE06505	1	-1
6506	ACCEDE06506	0	-1
6507	ACCEDE06507	0	-1
6508	ACCEDE06508	0	-1
6509	ACCEDE06509	1	1
6510	ACCEDE06510	0	-1
6511	ACCEDE06511	0	-1
6512	ACCEDE06512	0	-1
6513	ACCEDE06513	-1	-1
6514	ACCEDE06514	1	-1
6515	ACCEDE06515	-1	-1
6516	ACCEDE06516	-1	-1
6517	ACCEDE06517	0	-1
6518	ACCEDE06518	0	-1
6519	ACCEDE06519	1	-1
6520	ACCEDE06520	1	-1
6521	ACCEDE06521	0	-1
6522	ACCEDE06522	1	0
6523	ACCEDE06523	0	-1
6524	ACCEDE06524	0	-1
6525	ACCEDE06525	1	-1
6526	ACCEDE06526	1	-1
6527	ACCEDE06527	1	-1
6528	ACCEDE06528	0	-1
6529	ACCEDE06529	0	1
6530	ACCEDE06530	-1	-1
6531	ACCEDE06531	1	-1
6532	ACCEDE06532	1	-1
6533	ACCEDE06533	1	-1
6534	ACCEDE06534	0	-1
6535	ACCEDE06535	0	-1
6536	ACCEDE06536	0	-1
6537	ACCEDE06537	-1	-1
6538	ACCEDE06538	1	-1
6539	ACCEDE06539	1	0
6540	ACCEDE06540	1	-1
6541	ACCEDE06541	1	-1
6542	ACCEDE06542	-1	-1
6543	ACCEDE06543	1	-1
6544	ACCEDE06544	1	-1
6545	ACCEDE06545	0	1
6546	ACCEDE06546	0	0
6547	ACCEDE06547	0	0
6548	ACCEDE06548	-1	1
6549	ACCEDE06549	-1	1
6550	ACCEDE06550	-1	1
6551	ACCEDE06551	-1	1
6552	ACCEDE06552	1	-1
6553	ACCEDE06553	1	0
6554	ACCEDE06554	1	-1
6555	ACCEDE06555	0	1
6556	ACCEDE06556	1	-1
6557	ACCEDE06557	0	0
6558	ACCEDE06558	0	-1
6559	ACCEDE06559	0	-1
6560	ACCEDE06560	0	-1
6561	ACCEDE06561	0	-1
6562	ACCEDE06562	0	-1
6563	ACCEDE06563	0	-1
6564	ACCEDE06564	1	-1
6565	ACCEDE06565	-1	-1
6566	ACCEDE06566	1	-1
6567	ACCEDE06567	1	-1
6568	ACCEDE06568	0	-1
6569	ACCEDE06569	-1	-1
6570	ACCEDE06570	0	-1
6571	ACCEDE06571	0	-1
6572	ACCEDE06572	-1	-1
6573	ACCEDE06573	1	1
6574	ACCEDE06574	-1	-1
6575	ACCEDE06575	1	0
6576	ACCEDE06576	1	-1
6577	ACCEDE06577	0	-1
6578	ACCEDE06578	-1	1
6579	ACCEDE06579	0	-1
6580	ACCEDE06580	-1	1
6581	ACCEDE06581	0	-1
6582	ACCEDE06582	0	-1
6583	ACCEDE06583	0	-1
6584	ACCEDE06584	-1	-1
6585	ACCEDE06585	1	-1
6586	ACCEDE06586	-1	0
6587	ACCEDE06587	-1	-1
6588	ACCEDE06588	-1	1
6589	ACCEDE06589	-1	-1
6590	ACCEDE06590	1	-1
6591	ACCEDE06591	0	-1
6592	ACCEDE06592	0	0
6593	ACCEDE06593	0	1
6594	ACCEDE06594	0	-1
6595	ACCEDE06595	-1	1
6596	ACCEDE06596	1	-1
6597	ACCEDE06597	1	-1
6598	ACCEDE06598	0	-1
6599	ACCEDE06599	0	-1
6600	ACCEDE06600	-1	1
6601	ACCEDE06601	-1	1
6602	ACCEDE06602	0	-1
6603	ACCEDE06603	-1	1
6604	ACCEDE06604	-1	-1
6605	ACCEDE06605	0	-1
6606	ACCEDE06606	-1	1
6607	ACCEDE06607	0	-1
6608	ACCEDE06608	-1	-1
6609	ACCEDE06609	0	-1
6610	ACCEDE06610	-1	1
6611	ACCEDE06611	-1	1
6612	ACCEDE06612	-1	1
6613	ACCEDE06613	0	-1
6614	ACCEDE06614	1	-1
6615	ACCEDE06615	0	-1
6616	ACCEDE06616	-1	0
6617	ACCEDE06617	1	-1
6618	ACCEDE06618	1	1
6619	ACCEDE06619	0	-1
6620	ACCEDE06620	1	-1
6621	ACCEDE06621	1	-1
6622	ACCEDE06622	-1	-1
6623	ACCEDE06623	0	-1
6624	ACCEDE06624	0	-1
6625	ACCEDE06625	1	1
6626	ACCEDE06626	1	1
